host_ts,dev_ms,adc
1789787982.633,1348556,0
1789787982.644,1348567,0
1789787982.655,1348577,0
1789787982.665,1348588,0
1789787982.676,1348598,0
1789787982.686,1348609,0
1789787982.697,1348619,0
1789787982.707,1348630,0
1789787982.718,1348640,0
1789787982.728,1348651,0
1789787982.739,1348661,0
1789787982.749,1348672,0
1789787982.760,1348683,0
1789787982.770,1348693,0
1789787982.781,1348704,0
1789787982.792,1348714,0
1789787982.802,1348725,0
1789787982.813,1348735,0
1789787982.823,1348746,0
1789787982.869,1348756,0
1789787982.869,1348767,0
1789787982.869,1348777,0
1789787982.869,1348788,0
1789787982.876,1348798,0
1789787982.886,1348809,0
1789787982.897,1348819,0
1789787982.907,1348830,0
1789787982.918,1348840,0
1789787982.928,1348851,0
1789787982.939,1348862,0
1789787982.949,1348872,0
1789787982.960,1348883,0
1789787982.970,1348893,0
1789787982.981,1348904,0
1789787982.992,1348914,0
1789787983.002,1348925,0
1789787983.013,1348935,0
1789787983.023,1348946,0
1789787983.050,1348956,0
1789787983.050,1348967,0
1789787983.055,1348977,0
1789787983.065,1348988,0
1789787983.076,1348998,0
1789787983.086,1349009,0
1789787983.097,1349019,0
1789787983.107,1349030,0
1789787983.118,1349040,0
1789787983.129,1349051,0
1789787983.139,1349062,0
1789787983.178,1349072,0
1789787983.178,1349083,0
1789787983.178,1349093,0
1789787983.187,1349104,0
1789787983.193,1349114,0
1789787983.202,1349125,0
1789787983.212,1349135,0
1789787983.223,1349146,0
1789787983.234,1349156,0
1789787983.244,1349167,0
1789787983.255,1349177,0
1789787983.265,1349188,0
1789787983.276,1349198,0
1789787983.286,1349209,0
1789787983.297,1349219,0
1789787983.307,1349230,0
1789787983.318,1349241,0
1789787983.328,1349251,0
1789787983.339,1349262,0
1789787983.350,1349272,0
1789787983.360,1349283,0
1789787983.371,1349293,0
1789787983.381,1349304,0
1789787983.392,1349314,0
1789787983.402,1349325,0
1789787983.413,1349335,0
1789787983.423,1349346,0
1789787983.434,1349356,0
1789787983.444,1349367,0
1789787983.455,1349377,0
1789787983.501,1349388,0
1789787983.501,1349398,0
1789787983.501,1349409,0
1789787983.501,1349420,0
1789787983.508,1349430,0
1789787983.518,1349441,0
1789787983.528,1349451,0
1789787983.539,1349462,0
1789787983.549,1349472,0
1789787983.560,1349483,0
1789787983.571,1349493,0
1789787983.581,1349504,0
1789787983.592,1349514,0
1789787983.603,1349525,0
1789787983.613,1349535,0
1789787983.624,1349546,0
1789787983.634,1349556,0
1789787983.644,1349567,0
1789787983.655,1349577,0
1789787983.666,1349588,0
1789787983.676,1349599,0
1789787983.686,1349609,0
1789787983.697,1349620,0
1789787983.707,1349630,0
1789787983.718,1349641,0
1789787983.728,1349651,0
1789787983.739,1349662,0
1789787983.750,1349672,0
1789787983.760,1349683,0
1789787983.771,1349693,0
1789787983.813,1349704,0
1789787983.813,1349714,0
1789787983.813,1349725,0
1789787983.813,1349735,0
1789787983.825,1349746,0
1789787983.834,1349756,0
1789787983.844,1349767,0
1789787983.855,1349778,0
1789787983.865,1349788,0
1789787983.876,1349799,0
1789787983.886,1349809,0
1789787983.897,1349820,0
1789787983.907,1349830,0
1789787983.918,1349841,0
1789787983.929,1349851,0
1789787983.939,1349862,0
1789787983.950,1349872,0
1789787983.960,1349883,0
1789787983.982,1349893,0
1789787983.982,1349904,0
1789787983.992,1349914,0
1789787984.002,1349925,0
1789787984.013,1349935,0
1789787984.023,1349946,0
1789787984.034,1349957,0
1789787984.044,1349967,0
1789787984.055,1349978,0
1789787984.065,1349988,0
1789787984.076,1349999,0
1789787984.086,1350009,0
1789787984.122,1350020,0
1789787984.122,1350030,0
1789787984.122,1350041,0
1789787984.131,1350051,0
1789787984.140,1350062,0
1789787984.150,1350072,0
1789787984.160,1350083,0
1789787984.171,1350093,0
1789787984.181,1350104,0
1789787984.192,1350114,0
1789787984.202,1350125,0
1789787984.213,1350136,0
1789787984.223,1350146,0
1789787984.234,1350157,0
1789787984.244,1350167,0
1789787984.255,1350178,0
1789787984.266,1350188,0
1789787984.276,1350199,0
1789787984.286,1350209,0
1789787984.297,1350220,0
1789787984.308,1350230,0
1789787984.318,1350241,0
1789787984.329,1350251,0
1789787984.339,1350262,0
1789787984.350,1350272,0
1789787984.360,1350283,0
1789787984.371,1350293,0
1789787984.381,1350304,0
1789787984.392,1350315,0
1789787984.403,1350325,0
1789787984.449,1350336,0
1789787984.449,1350346,0
1789787984.449,1350357,0
1789787984.449,1350367,0
1789787984.455,1350378,0
1789787984.465,1350388,0
1789787984.476,1350399,0
1789787984.487,1350409,0
1789787984.497,1350420,0
1789787984.508,1350430,0
1789787984.518,1350441,0
1789787984.529,1350451,0
1789787984.539,1350462,0
1789787984.550,1350472,0
1789787984.561,1350483,0
1789787984.571,1350494,0
1789787984.581,1350504,0
1789787984.592,1350515,0
1789787984.602,1350525,0
1789787984.613,1350536,0
1789787984.624,1350546,0
1789787984.634,1350557,0
1789787984.645,1350567,0
1789787984.655,1350578,0
1789787984.666,1350588,0
1789787984.676,1350599,0
1789787984.687,1350609,0
1789787984.697,1350620,0
1789787984.708,1350630,0
1789787984.719,1350641,0
1789787984.762,1350651,0
1789787984.762,1350662,0
1789787984.762,1350673,0
1789787984.762,1350683,0
1789787984.772,1350694,0
1789787984.781,1350704,0
1789787984.792,1350715,0
1789787984.802,1350725,0
1789787984.813,1350736,0
1789787984.823,1350746,0
1789787984.834,1350757,0
1789787984.844,1350767,0
1789787984.855,1350778,0
1789787984.866,1350788,0
1789787984.876,1350799,0
1789787984.887,1350809,0
1789787984.897,1350820,0
1789787984.908,1350830,0
1789787984.918,1350841,0
1789787984.929,1350851,0
1789787984.940,1350862,0
1789787984.950,1350873,0
1789787984.961,1350883,0
1789787984.971,1350894,0
1789787984.982,1350904,0
1789787984.992,1350915,0
1789787985.003,1350925,0
1789787985.013,1350936,0
1789787985.024,1350946,0
1789787985.034,1350957,0
1789787985.072,1350967,0
1789787985.073,1350978,0
1789787985.073,1350988,0
1789787985.081,1350999,0
1789787985.087,1351009,0
1789787985.097,1351020,0
1789787985.108,1351030,0
1789787985.118,1351041,0
1789787985.129,1351052,0
1789787985.139,1351062,0
1789787985.150,1351073,0
1789787985.160,1351083,0
1789787985.171,1351094,0
1789787985.182,1351104,0
1789787985.193,1351115,0
1789787985.203,1351125,0
1789787985.213,1351136,0
1789787985.224,1351146,0
1789787985.237,1351157,0
1789787985.245,1351167,0
1789787985.255,1351178,0
1789787985.266,1351188,0
1789787985.277,1351199,0
1789787985.287,1351209,0
1789787985.297,1351220,0
1789787985.308,1351231,0
1789787985.320,1351241,0
1789787985.329,1351252,0
1789787985.339,1351262,0
1789787985.350,1351273,0
1789787985.392,1351283,0
1789787985.392,1351294,0
1789787985.392,1351304,0
1789787985.392,1351315,0
1789787985.403,1351325,0
1789787985.413,1351336,0
1789787985.424,1351346,0
1789787985.434,1351357,0
1789787985.445,1351367,0
1789787985.455,1351378,0
1789787985.466,1351388,0
1789787985.476,1351399,0
1789787985.487,1351410,0
1789787985.498,1351420,0
1789787985.509,1351432,0
1789787985.521,1351442,0
1789787985.530,1351453,0
1789787985.540,1351463,0
1789787985.551,1351474,0
1789787985.561,1351484,0
1789787985.572,1351495,0
1789787985.583,1351505,0
1789787985.593,1351516,0
1789787985.604,1351526,0
1789787985.614,1351537,0
1789787985.625,1351547,0
1789787985.635,1351558,0
1789787985.646,1351568,0
1789787985.656,1351579,0
1789787985.667,1351589,0
1789787985.702,1351600,0
1789787985.702,1351611,0
1789787985.702,1351621,0
1789787985.709,1351632,0
1789787985.719,1351642,0
1789787985.730,1351653,0
1789787985.740,1351663,0
1789787985.751,1351674,0
1789787985.762,1351684,0
1789787985.772,1351695,0
1789787985.783,1351705,0
1789787985.793,1351716,0
1789787985.804,1351726,0
1789787985.815,1351737,0
1789787985.825,1351747,0
1789787985.835,1351758,0
1789787985.846,1351768,0
1789787985.856,1351779,0
1789787985.867,1351790,0
1789787985.878,1351800,0
1789787985.888,1351811,0
1789787985.898,1351821,0
1789787985.909,1351832,0
1789787985.920,1351842,0
1789787985.930,1351853,0
1789787985.941,1351863,0
1789787985.951,1351874,0
1789787985.962,1351884,0
1789787986.024,1351895,0
1789787986.024,1351905,0
1789787986.025,1351916,0
1789787986.025,1351926,0
1789787986.025,1351937,0
1789787986.025,1351947,0
1789787986.036,1351958,0
1789787986.046,1351969,0
1789787986.056,1351979,0
1789787986.067,1351990,0
1789787986.078,1352000,0
1789787986.088,1352011,0
1789787986.098,1352021,0
1789787986.109,1352032,0
1789787986.119,1352042,0
1789787986.130,1352053,0
1789787986.141,1352063,0
1789787986.151,1352074,0
1789787986.162,1352084,0
1789787986.172,1352095,0
1789787986.183,1352105,0
1789787986.193,1352116,0
1789787986.204,1352126,0
1789787986.217,1352137,0
1789787986.225,1352148,0
1789787986.235,1352158,0
1789787986.246,1352169,0
1789787986.256,1352179,0
1789787986.267,1352190,0
1789787986.278,1352200,0
1789787986.288,1352211,0
1789787986.331,1352221,0
1789787986.331,1352232,0
1789787986.331,1352242,0
1789787986.331,1352253,0
1789787986.341,1352263,0
1789787986.351,1352274,0
1789787986.362,1352284,0
1789787986.372,1352295,0
1789787986.383,1352305,0
1789787986.393,1352316,0
1789787986.404,1352327,0
1789787986.414,1352337,0
1789787986.425,1352348,0
1789787986.435,1352358,0
1789787986.446,1352369,0
1789787986.457,1352379,0
1789787986.467,1352390,0
1789787986.478,1352400,0
1789787986.488,1352411,0
1789787986.499,1352421,0
1789787986.509,1352432,0
1789787986.521,1352442,0
1789787986.530,1352453,0
1789787986.541,1352463,0
1789787986.551,1352474,0
1789787986.562,1352484,0
1789787986.572,1352495,0
1789787986.583,1352506,0
1789787986.593,1352516,0
1789787986.604,1352527,0
1789787986.614,1352537,0
1789787986.654,1352548,0
1789787986.654,1352558,0
1789787986.654,1352569,0
1789787986.658,1352579,0
1789787986.667,1352590,0
1789787986.677,1352600,0
1789787986.688,1352611,0
1789787986.699,1352621,0
1789787986.709,1352632,0
1789787986.720,1352642,0
1789787986.730,1352653,0
1789787986.741,1352663,0
1789787986.751,1352674,0
1789787986.762,1352685,0
1789787986.773,1352695,0
1789787986.783,1352706,0
1789787986.793,1352716,0
1789787986.804,1352727,0
1789787986.815,1352737,0
1789787986.825,1352748,0
1789787986.835,1352758,0
1789787986.846,1352769,0
1789787986.857,1352779,0
1789787986.867,1352790,0
1789787986.878,1352800,0
1789787986.888,1352811,0
1789787986.899,1352821,0
1789787986.909,1352832,0
1789787986.920,1352842,0
1789787986.952,1352853,0
1789787986.952,1352864,0
1789787986.952,1352874,0
1789787986.974,1352885,0
1789787986.974,1352895,0
1789787986.984,1352906,0
1789787986.993,1352916,0
1789787987.004,1352927,0
1789787987.015,1352937,0
1789787987.025,1352948,0
1789787987.036,1352958,0
1789787987.046,1352969,0
1789787987.057,1352979,0
1789787987.067,1352990,0
1789787987.078,1353000,0
1789787987.088,1353011,0
1789787987.099,1353021,0
1789787987.109,1353032,0
1789787987.120,1353043,0
1789787987.130,1353053,0
1789787987.141,1353064,0
1789787987.151,1353074,0
1789787987.162,1353085,0
1789787987.173,1353095,0
1789787987.183,1353106,0
1789787987.194,1353116,0
1789787987.204,1353127,0
1789787987.215,1353137,0
1789787987.225,1353148,0
1789787987.236,1353158,0
1789787987.246,1353169,0
1789787987.278,1353179,0
1789787987.278,1353190,0
1789787987.278,1353200,0
1789787987.289,1353211,0
1789787987.299,1353222,0
1789787987.309,1353232,0
1789787987.320,1353243,0
1789787987.330,1353253,0
1789787987.341,1353264,0
1789787987.351,1353274,0
1789787987.362,1353285,0
1789787987.373,1353295,0
1789787987.383,1353306,0
1789787987.393,1353316,0
1789787987.404,1353327,0
1789787987.415,1353337,0
1789787987.425,1353348,0
1789787987.436,1353358,0
1789787987.446,1353369,0
1789787987.457,1353379,0
1789787987.467,1353390,0
1789787987.478,1353400,0
1789787987.488,1353411,0
1789787987.499,1353422,0
1789787987.510,1353432,0
1789787987.520,1353443,0
1789787987.532,1353453,0
1789787987.541,1353464,0
1789787987.552,1353474,0
1789787987.562,1353485,0
1789787987.605,1353495,0
1789787987.605,1353506,0
1789787987.605,1353516,0
1789787987.605,1353527,0
1789787987.616,1353537,0
1789787987.625,1353548,0
1789787987.636,1353558,0
1789787987.646,1353569,0
1789787987.657,1353579,0
1789787987.667,1353590,0
1789787987.678,1353601,0
1789787987.688,1353611,0
1789787987.699,1353622,0
1789787987.710,1353632,0
1789787987.720,1353643,0
1789787987.730,1353653,0
1789787987.741,1353664,0
1789787987.752,1353674,0
1789787987.762,1353685,0
1789787987.773,1353695,0
1789787987.783,1353706,0
1789787987.794,1353716,0
1789787987.804,1353727,0
1789787987.815,1353737,0
1789787987.826,1353748,0
1789787987.836,1353758,0
1789787987.846,1353769,0
1789787987.857,1353780,0
1789787987.867,1353790,0
1789787987.878,1353801,0
1789787987.920,1353811,0
1789787987.921,1353822,0
1789787987.921,1353832,0
1789787987.922,1353843,0
1789787987.931,1353853,0
1789787987.941,1353864,0
1789787987.952,1353874,0
1789787987.962,1353885,0
1789787987.973,1353895,0
1789787987.983,1353906,0
1789787987.994,1353916,0
1789787988.004,1353927,0
1789787988.015,1353937,0
1789787988.026,1353948,0
1789787988.036,1353959,0
1789787988.046,1353969,0
1789787988.057,1353980,0
1789787988.067,1353990,0
1789787988.078,1354001,0
1789787988.089,1354011,0
1789787988.099,1354022,0
1789787988.110,1354032,0
1789787988.120,1354043,0
1789787988.130,1354053,0
1789787988.141,1354064,0
1789787988.152,1354074,0
1789787988.162,1354085,0
1789787988.173,1354095,0
1789787988.183,1354106,0
1789787988.194,1354116,0
1789787988.232,1354127,0
1789787988.232,1354138,0
1789787988.232,1354148,0
1789787988.241,1354159,0
1789787988.247,1354169,0
1789787988.257,1354180,0
1789787988.268,1354190,0
1789787988.278,1354201,0
1789787988.288,1354211,0
1789787988.299,1354222,0
1789787988.310,1354232,0
1789787988.320,1354243,0
1789787988.331,1354253,0
1789787988.341,1354264,0
1789787988.352,1354274,0
1789787988.362,1354285,0
1789787988.373,1354295,0
1789787988.383,1354306,0
1789787988.394,1354317,0
1789787988.404,1354327,0
1789787988.415,1354338,0
1789787988.426,1354348,0
1789787988.436,1354359,0
1789787988.446,1354369,0
1789787988.457,1354380,0
1789787988.467,1354390,0
1789787988.478,1354401,0
1789787988.489,1354411,0
1789787988.499,1354422,0
1789787988.510,1354432,0
1789787988.556,1354443,0
1789787988.556,1354453,0
1789787988.556,1354464,0
1789787988.556,1354474,0
1789787988.562,1354485,0
1789787988.573,1354496,0
1789787988.583,1354506,0
1789787988.594,1354517,0
1789787988.604,1354527,0
1789787988.615,1354538,0
1789787988.626,1354548,0
1789787988.636,1354559,0
1789787988.646,1354569,0
1789787988.657,1354580,0
1789787988.668,1354590,0
1789787988.678,1354601,0
1789787988.689,1354611,0
1789787988.699,1354622,0
1789787988.710,1354632,0
1789787988.720,1354643,0
1789787988.731,1354653,0
1789787988.741,1354664,0
1789787988.752,1354675,0
1789787988.762,1354685,0
1789787988.773,1354696,0
1789787988.783,1354706,0
1789787988.794,1354717,0
1789787988.805,1354727,0
1789787988.815,1354738,0
1789787988.826,1354748,0
1789787988.871,1354759,0
1789787988.871,1354769,0
1789787988.871,1354780,0
1789787988.872,1354790,0
1789787988.878,1354801,0
1789787988.889,1354811,0
1789787988.899,1354822,0
1789787988.910,1354832,0
1789787988.920,1354843,0
1789787988.931,1354854,0
1789787988.941,1354864,0
1789787988.952,1354875,0
1789787988.962,1354885,0
1789787988.973,1354896,0
1789787988.983,1354906,0
1789787988.994,1354917,0
1789787989.005,1354927,0
1789787989.015,1354938,0
1789787989.026,1354948,0
1789787989.036,1354959,0
1789787989.047,1354969,0
1789787989.057,1354980,0
1789787989.068,1354990,0
1789787989.078,1355001,0
1789787989.089,1355011,0
1789787989.099,1355022,0
1789787989.110,1355033,0
1789787989.120,1355043,0
1789787989.131,1355054,0
1789787989.142,1355064,0
1789787989.168,1355075,0
1789787989.182,1355085,0
1789787989.182,1355096,0
1789787989.191,1355106,0
1789787989.195,1355117,0
1789787989.204,1355127,0
1789787989.215,1355138,0
1789787989.226,1355148,0
1789787989.236,1355159,0
1789787989.247,1355169,0
1789787989.257,1355180,0
1789787989.268,1355190,0
1789787989.278,1355201,0
1789787989.289,1355212,0
1789787989.299,1355222,0
1789787989.310,1355233,0
1789787989.320,1355243,0
1789787989.331,1355254,0
1789787989.341,1355264,0
1789787989.352,1355275,0
1789787989.362,1355285,0
1789787989.373,1355296,0
1789787989.384,1355306,0
1789787989.394,1355317,0
1789787989.405,1355327,0
1789787989.416,1355338,0
1789787989.426,1355348,0
1789787989.436,1355359,0
1789787989.447,1355369,0
1789787989.457,1355380,0
1789787989.503,1355391,0
1789787989.503,1355401,0
1789787989.503,1355412,0
1789787989.503,1355422,0
1789787989.510,1355433,0
1789787989.520,1355443,0
1789787989.531,1355454,0
1789787989.541,1355464,0
1789787989.552,1355475,0
1789787989.562,1355485,0
1789787989.573,1355496,0
1789787989.584,1355506,0
1789787989.594,1355517,0
1789787989.605,1355527,0
1789787989.615,1355538,0
1789787989.626,1355548,0
1789787989.636,1355559,0
1789787989.647,1355569,0
1789787989.657,1355580,0
1789787989.668,1355591,0
1789787989.678,1355601,0
1789787989.689,1355612,0
1789787989.699,1355622,0
1789787989.710,1355633,0
1789787989.720,1355643,0
1789787989.731,1355654,0
1789787989.742,1355664,0
1789787989.752,1355675,0
1789787989.763,1355685,0
1789787989.773,1355696,0
1789787989.817,1355706,0
1789787989.817,1355717,0
1789787989.818,1355727,0
1789787989.818,1355738,0
1789787989.826,1355749,0
1789787989.836,1355759,0
1789787989.847,1355770,0
1789787989.857,1355780,0
1789787989.868,1355791,0
1789787989.878,1355801,0
1789787989.889,1355812,0
1789787989.899,1355822,0
1789787989.910,1355833,0
1789787989.920,1355843,0
1789787989.931,1355854,0
1789787989.941,1355864,0
1789787989.952,1355875,0
1789787989.963,1355885,0
1789787989.973,1355896,0
1789787989.984,1355906,0
1789787989.994,1355917,0
1789787990.005,1355927,0
1789787990.015,1355938,0
1789787990.026,1355949,0
1789787990.036,1355959,0
1789787990.047,1355970,0
1789787990.057,1355980,0
1789787990.068,1355991,0
1789787990.078,1356001,0
1789787990.089,1356012,0
1789787990.121,1356022,0
1789787990.121,1356033,0
1789787990.121,1356043,0
1789787990.131,1356054,0
1789787990.142,1356064,0
1789787990.152,1356075,0
1789787990.162,1356085,0
1789787990.173,1356096,0
1789787990.184,1356106,0
1789787990.194,1356117,0
1789787990.205,1356128,0
1789787990.215,1356138,0
1789787990.226,1356149,0
1789787990.236,1356159,0
1789787990.247,1356170,0
1789787990.257,1356180,0
